 -62.440075, -25.012604, -57.014565, -24.518002, -64.410156, 45.984734, 43.769302, 63.404938, 61.098515;
 390.84592, 392.71182, 403.04846, 422.07059, 429.79947, 388.14526, 394.71524, 396.66675, 402.78415;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.622864, -59.897274, -9.9985056, 37.554932, 52.611225, -8.4462996, 9.0984373, -9.2795582, 8.1701536;
 -62.427872, -25.029095, -57.013947, -24.640244, -64.49205, 45.983265, 43.770241, 63.350151, 61.10017;
 390.69641, 392.85513, 402.96759, 422.04752, 429.41949, 388.06265, 394.65231, 396.28726, 402.72189;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.543106, -59.833801, -9.9883995, 37.555248, 52.806225, -8.4462996, 9.0944977, -9.5080805, 8.1629581;
 -62.13493, -24.77474, -56.737236, -24.411448, -64.199699, 45.983265, 43.881207, 63.62735, 61.273003;
 390.27277, 392.43915, 402.57761, 422.04663, 429.04572, 388.06265, 394.65018, 396.58307, 402.34637;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.353188, -59.372696, -9.7653723, 37.793999, 53.052834, -8.0075407, 9.5306625, -9.0449114, 8.3892012;
 -62.147095, -24.758446, -56.737865, -24.179209, -64.067055, 46.166538, 44.062965, 63.633259, 61.495399;
 390.42221, 392.29648, 402.65857, 422.06934, 429.0488, 387.86078, 394.4133, 395.99115, 402.40747;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-73.163071, -59.17342, -9.5517015, 38.034672, 53.339264, -7.7922311, 9.7568274, -8.8342562, 8.6230125;
 -62.159229, -24.762188, -56.78804, -24.285744, -64.105804, 46.167973, 43.951084, 63.6898, 61.321049;
 390.5715, 392.43158, 403.12775, 422.09296, 429.42746, 387.94299, 394.47794, 396.4519, 402.84491;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.972748, -58.971409, -9.3282614, 38.273106, 53.385723, -7.7997398, 9.7656078, -8.8401031, 8.6230125;
 -62.171329, -24.885635, -56.788578, -24.282234, -64.156441, 46.207153, 43.987267, 63.577312, 61.321049;
