[-72.4561, -57.848938, -8.5456705, 40.207729, 54.740696, -4.9216285, 12.421855, -6.2742205, 11.176816;
 -66.777313, -29.617203, -62.111168, -29.706757, -69.524338, 39.662647, 37.922611, 57.625729, 55.587166;
 376.57748, 376.60031, 387.60263, 403.64127, 412.82831, 368.00137, 375.06265, 375.90875, 382.26321;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.267944, -57.655621, -8.3168812, 40.245232, 54.78606, -4.9265165, 12.633739, -6.0658097, 11.392245;
 -66.909409, -29.737972, -62.169682, -29.83539, -69.798546, 39.485943, 37.712708, 57.414734, 55.372894;
 376.72852, 376.73544, 387.32236, 403.99121, 413.17947, 368.33664, 375.12711, 375.99216, 382.32767;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.162506, -57.524487, -8.1103745, 40.508671, 55.063942, -4.3033805, 13.258617, -5.6426859, 11.839053;
 -67.212257, -29.9928, -62.442787, -30.073988, -69.839523, 39.563965, 37.681561, 57.526161, 55.521252;
 377.27728, 377.25848, 387.76932, 404.36807, 413.53696, 368.24863, 374.98575, 376.15747, 382.79684;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.979996, -57.333778, -7.9033861, 40.543354, 55.109581, -2.8607733, 14.536324, -4.1712852, 13.340715;
 -67.450684, -30.219868, -62.716278, -30.316891, -70.114311, 41.003029, 39.03727, 58.982342, 56.748646;
 377.42706, 377.39365, 388.21646, 404.71909, 413.88882, 368.47107, 375.35168, 376.36929, 382.88129;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.721123, -57.087162, -7.6881819, 40.772507, 55.162468, 0.030637642, 17.321489, -1.0110674, 16.179987;
 -67.399513, -30.302637, -62.717464, -30.312859, -70.272766, 42.135506, 39.997559, 59.865883, 57.625153;
 377.17551, 377.1395, 388.29752, 404.74484, 414.24142, 369.23123, 376.45404, 376.85419, 383.99472;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.721123, -56.837643, -7.6881819, 40.775356, 55.162468, 1.8960755, 19.033569, 0.89153963, 17.938965;
 -67.399513, -30.279228, -62.717464, -30.418465, -70.272766, 42.632202, 40.300888, 60.407887, 57.973938;
 377.17551, 376.88528, 388.29752, 404.74542, 414.24142, 369.58215, 376.91235, 377.53583, 384.79062;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.721123, -56.837643, -7.6943626, 40.772179, 55.162468, 2.7254987, 19.885166, 1.7355289, 18.815369;
 -67.399513, -30.279228, -62.826797, -30.532337, -70.272766, 42.844006, 40.401623, 60.574696, 58.070232;
 377.17551, 376.88528, 388.29684, 404.74567, 414.24142, 369.87915, 377.13419, 377.48932, 385.01361;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.279984, -56.643406, -7.4728818, 41.230816, 55.573265, 3.3456283, 20.317005, 2.1640551, 19.251169;
 -67.362083, -30.177988, -62.71862, -30.304735, -70.089592, 43.020336, 40.71125, 60.895164, 58.278984;
 377.07132, 377.0177, 388.37833, 404.79553, 413.90076, 369.7691, 377.24448, 377.63718, 385.12198;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.021805, -56.394257, -7.2503653, 41.230816, 55.620075, 3.3486862, 20.531057, 2.3754795, 19.46912;
 -67.31102, -30.154669, -62.66663, -30.304735, -70.142998, 43.263206, 40.709793, 60.89587, 58.276569;
 376.82022, 376.76361, 388.09457, 404.79553, 414.25208, 370.09818, 377.29941, 377.71054, 385.17633;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.097092, -56.455441, -7.2574873, 41.26926, 55.673359, 3.3482354, 20.530994, 2.3733957, 19.46364;
 -67.600143, -30.288931, -62.719746, -30.433907, -70.301437, 42.846256, 40.500553, 60.63401, 58.171444;
 377.22018, 377.15063, 388.45892, 405.14636, 414.6048, 370.10056, 377.30042, 377.36969, 385.17505;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.355614, -56.705097, -7.473073, 41.036747, 55.441196, 3.1405756, 20.133825, 1.9482654, 19.049759;
 -67.651497, -30.5345, -62.937904, -30.552004, -70.313942, 42.845531, 40.463097, 60.624828, 58.113861;
 377.47192, 377.40704, 388.37964, 405.12152, 414.59937, 370.02698, 377.84586, 377.90579, 385.40857;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.614479, -56.954887, -7.6959138, 40.842705, 55.248394, 2.931459, 20.120205, 1.7435153, 18.826246;
 -67.702911, -30.558142, -62.99015, -30.579889, -70.497032, 42.774529, 40.325485, 60.567184, 58.010944;
 377.724, 377.66208, 388.66382, 405.4472, 414.94611, 370.28296, 377.51941, 378.17798, 385.35257;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.355522, -56.705303, -7.4804134, 41.036747, 55.433998, 2.3140979, 19.49469, 1.3145572, 18.39027;
 -67.876099, -30.756634, -62.991295, -30.552004, -70.430779, 42.493496, 40.151424, 60.246113, 57.801842;
 377.47394, 377.40878, 388.74457, 405.12152, 414.59909, 370.39536, 377.68259, 378.02948, 385.24347;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.437744, -56.705303, -7.4806061, 41.036411, 55.487194, -0.79887044, 16.496744, -2.0696414, 15.338614;
 -68.047829, -30.756634, -63.210754, -30.771629, -70.589615, 41.187527, 39.0158, 58.940796, 56.655228;
 377.87216, 377.40878, 388.74588, 405.12238, 414.95251, 369.92603, 376.88388, 377.50723, 384.44955;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.690483, -56.955292, -7.7098942, 40.845253, 55.247608, -3.9042902, 13.505838, -5.2403698, 12.292302;
 -68.218147, -31.002748, -63.372826, -30.905457, -70.719086, 39.454166, 37.56036, 57.304287, 55.394325;
 378.1279, 377.66556, 389.02997, 405.44858, 414.94675, 369.41507, 376.04071, 377.01328, 383.60788;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.133049, -57.396698, -8.1410112, 40.383018, 54.968803, -4.5192542, 13.06848, -5.6447773, 11.827848;
 -68.256203, -31.021767, -63.370403, -31.027796, -70.677567, 37.953568, 36.274204, 55.880985, 53.983345;
 378.23318, 377.7876, 388.86783, 405.39771, 414.5881, 368.84534, 375.59158, 375.81848, 382.46277;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.498589, -57.838131, -8.5655117, 40.119106, 54.504284, -4.928791, 12.632687, -6.2707977, 11.381618;
 -68.003281, -30.818192, -63.258377, -30.787992, -70.702347, 37.814243, 36.037106, 55.874954, 54.049416;
 377.93515, 377.90759, 388.70544, 405.01947, 414.57538, 368.34641, 375.13611, 375.57242, 381.99286;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.603752, -57.969074, -8.5569582, 39.855598, 54.413097, -4.9236364, 12.420917, -6.2701468, 11.181215;
 -67.699005, -30.562006, -62.985191, -30.548462, -70.372742, 38.201099, 36.456436, 56.300732, 54.412899;
 377.38477, 377.38303, 388.33838, 404.64111, 413.86972, 368.00989, 375.07053, 375.56998, 382.27133;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.532951, -57.909157, -8.5400686, 40.050415, 54.36797, -4.9230676, 12.421186, -6.2634597, 11.166597;
 -67.51535, -30.311289, -62.659248, -30.301302, -70.097565, 38.618687, 36.875343, 56.679619, 54.689854;
 376.9823, 376.99307, 387.60721, 404.31631, 413.51724, 368.00748, 375.06827, 375.22192, 381.92606;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.714844, -58.099316, -8.7606688, 39.82177, 54.315754, -5.1272664, 12.410631, -6.2631292, 11.171883;
 -67.276894, -30.084238, -62.547924, -30.085857, -69.939224, 39.034634, 37.26487, 56.89233, 55.008839;
 376.83194, 376.8573, 387.52316, 404.28879, 413.16501, 367.92291, 374.73566, 375.2207, 381.92624;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.896538, -58.289288, -8.7519379, 39.750187, 54.27713, -5.3316483, 12.198992, -6.4710593, 10.956729;
 -67.03849, -29.857243, -62.275974, -29.93355, -69.769577, 39.24176, 37.474567, 57.102913, 55.222908;
 376.68149, 376.72134, 387.15768, 403.58844, 412.81439, 367.83942, 374.6709, 375.13696, 381.86148;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.896538, -58.289288, -8.7519379, 39.752983, 54.27713, -5.3316483, 12.198992, -6.4710593, 10.956729;
 -67.03849, -29.857243, -62.275974, -30.039066, -69.769577, 39.24176, 37.474567, 57.102913, 55.222908;
 376.68149, 376.72134, 387.15768, 403.58902, 412.81439, 367.83942, 374.6709, 375.13696, 381.86148;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.819038, -58.229256, -8.9662552, 39.558578, 54.038536, -5.3316483, 12.188364, -6.6792235, 10.947186;
 -66.973915, -29.829315, -62.274532, -30.066349, -69.897934, 39.24176, 37.445042, 57.100742, 55.17865;
 376.28293, 376.33386, 387.07532, 403.91156, 412.80646, 367.83942, 374.34091, 375.05426, 381.52017;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.812675, -58.289288, -8.9750032, 39.558578, 54.084129, -5.328301, 12.198852, -6.4710593, 10.95154;
 -67.092247, -29.857243, -62.327438, -30.066349, -69.951294, 39.138374, 37.265274, 57.102913, 55.117081;
 376.28598, 376.72134, 387.43958, 403.91156, 413.1575, 367.84171, 374.672, 375.13696, 381.86014;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.89006, -58.289688, -8.9779558, 39.592503, 54.129013, -5.1275563, 12.410494, -6.2634597, 11.171743;
 -67.381401, -30.301346, -62.709717, -30.309212, -70.226234, 38.825851, 37.055576, 56.679619, 54.795647;
 376.68658, 376.72479, 387.80759, 404.26273, 413.50967, 367.92413, 374.73679, 375.22192, 381.92734;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.896362, -58.292942, -9.2077408, 39.592182, 53.903622, -5.1242461, 12.410357, -6.2634597, 11.166597;
 -67.487434, -30.407372, -62.870895, -30.528646, -70.343353, 38.722439, 36.846287, 56.679619, 54.689854;
 376.68555, 376.72519, 388.08978, 404.26355, 413.50302, 367.92639, 374.73788, 375.22192, 381.92606;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.973907, -58.350018, -8.9931021, 39.626141, 53.941963, -4.1008053, 13.474669, -5.2185068, 12.249919;
 -67.777237, -30.551991, -63.091766, -30.772057, -70.513756, 40.295483, 38.412663, 58.178917, 56.069763;
 377.08682, 377.11465, 388.17352, 404.61517, 413.85489, 368.32388, 375.04575, 375.62259, 382.23511;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.53286, -57.912628, -8.7721462, 39.855274, 54.226151, -0.58947504, 16.667046, -1.642258, 15.523626;
 -67.739906, -30.639515, -63.203285, -30.768045, -70.660614, 41.506332, 39.341793, 59.436584, 57.098137;
 376.98431, 376.99518, 388.25769, 404.64197, 414.21567, 369.00317, 375.95279, 376.62509, 383.82089;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.168556, -57.531593, -8.3564253, 40.153515, 54.556831, 1.6842929, 18.832117, 0.6794138, 17.923227;
 -67.992401, -30.871733, -63.369125, -31.031898, -70.861656, 41.901356, 39.601784, 59.7201, 57.287975;
 377.28232, 377.2644, 388.78638, 405.37173, 414.92947, 369.50949, 377.18671, 377.12149, 384.45383;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-72.056305, -57.337608, -8.134964, 40.383018, 54.789265, 2.5171278, 19.688011, 1.5290066, 18.59198;
 -68.190422, -30.992773, -63.480545, -31.027796, -70.849205, 42.009342, 39.59668, 59.830185, 57.326843;
 377.83282, 377.39926, 388.86984, 405.39771, 414.93576, 369.80966, 377.41101, 377.42157, 384.96057;
 1, 1, 1, 1, 1, 1, 1, 1, 1]
[-71.797089, -57.146538, -8.1429472, 40.417984, 54.829098, 2.7268469, 19.708759, 1.5301009, 18.608149;
