 0.0066485191, 0.99956983, 0.028559482, 0.97793299;
 -0.016028184, -0.028449865, 0.99946702, 0.48350185;
 0, 0, 0, 1]
[0.99973422, -0.0074193119, 0.021827517, -1.7908827;
 0.0066634924, 0.99938291, 0.034494553, 1.0927548;
 -0.022070246, -0.034340017, 0.99916655, 0.35454679;
 0, 0, 0, 1]
[0.99975759, -0.0095520196, 0.019840067, -1.7142109;
 0.0088784704, 0.99939024, 0.033764869, 1.067667;
 -0.020150399, -0.033580627, 0.99923277, 0.25536314;
 0, 0, 0, 1]
[0.99978566, -0.0095237102, 0.018364426, -1.566852;
 0.0090194214, 0.99958485, 0.027351866, 0.97821128;
 -0.018617379, -0.027180485, 0.99945712, 0.17112918;
 0, 0, 0, 1]
[0.99983919, -0.0071208188, 0.016461708, -1.3682925;
 0.0066597019, 0.99958861, 0.027896713, 0.828574;
 -0.016653705, -0.027782617, 0.99947524, 0.095934212;
 0, 0, 0, 1]
[0.99992532, -0.004590435, 0.011319173, -1.1901022;
 0.0042584874, 0.99956584, 0.029150996, 0.70418084;
 -0.011448069, -0.029100539, 0.99951082, 0.012116062;
 0, 0, 0, 1]
[0.99996996, -0.0025651495, 0.0073075923, -1.008409;
 0.002346002, 0.99955273, 0.029821949, 0.58118325;
 -0.0073809023, -0.029803891, 0.99952877, -0.057396963;
 0, 0, 0, 1]
[0.99996614, -0.0053894329, 0.0062558884, -0.87306243;
 0.005242466, 0.99971592, 0.023263568, 0.25853902;
 -0.0063796653, -0.023230074, 0.99971014, 0.046833463;
 0, 0, 0, 1]
[0.99985737, -0.011158722, 0.01270724, -1.4401166;
 0.010946704, 0.99980187, 0.016635818, -0.98716265;
 -0.012890208, -0.016494192, 0.99978089, 0.57996565;
 0, 0, 0, 1]
[0.99917269, -0.025378847, 0.031771131, -3.9205256;
 0.024905315, 0.99957407, 0.015212839, -2.7604377;
 -0.032143805, -0.014408919, 0.99937969, 1.6927577;
 0, 0, 0, 1]
[0.99733198, -0.043795723, 0.058399782, -6.9830141;
 0.043330599, 0.99901807, 0.0092075048, -4.517055;
 -0.058745604, -0.0066523924, 0.99825066, 3.0173247;
 0, 0, 0, 1]
[0.99515665, -0.056501865, 0.08043965, -9.4614973;
 0.056241117, 0.99840176, 0.0055061225, -5.7893424;
 -0.080622092, -0.00095529557, 0.99674416, 4.2061024;
 0, 0, 0, 1]
[0.99368149, -0.062855929, 0.092979535, -11.067706;
 0.062788062, 0.99801993, 0.0036572039, -6.5740037;
 -0.093025483, 0.0022039902, 0.99566096, 5.0620484;
 0, 0, 0, 1]
[0.9926613, -0.065809645, 0.10145401, -12.067539;
 0.065737098, 0.99782878, 0.0040639229, -7.0149741;
 -0.10150103, 0.0026351768, 0.99483186, 5.4097939;
 0, 0, 0, 1]
[0.9927122, -0.066891097, 0.1002389, -12.491663;
 0.066897608, 0.9977541, 0.0032977818, -7.2082348;
 -0.10023434, 0.0034319288, 0.9949578, 5.5925231;
 0, 0, 0, 1]
[0.99167168, -0.067479469, 0.10970016, -12.53685;
 0.067324311, 0.9977181, 0.0051235277, -7.2157912;
 -0.1097955, 0.0023047482, 0.99395156, 5.6086373;
 0, 0, 0, 1]
[0.9912613, -0.065480523, 0.11451104, -12.412089;
 0.064855114, 0.99785215, 0.0091852881, -7.0846639;
 -0.11486629, -0.0016782366, 0.99337912, 5.4235754;
 0, 0, 0, 1]
[0.99161917, -0.063013732, 0.11278553, -12.031703;
 0.061781537, 0.9979859, 0.014390336, -6.9263134;
 -0.11346499, -0.007301582, 0.99351513, 5.2298613;
 0, 0, 0, 1]
[0.99225461, -0.060178492, 0.10866959, -11.258949;
 0.059233658, 0.99817318, 0.011906965, -6.6903629;
 -0.10918763, -0.0053777089, 0.99400651, 4.867219;
 0, 0, 0, 1]
[0.99442095, -0.051900055, 0.09183187, -9.4863634;
 0.050572939, 0.99858057, 0.016719822, -6.1881771;
 -0.092569277, -0.011982301, 0.99563402, 4.1395121;
 0, 0, 0, 1]
[0.99789739, -0.031836964, 0.056453742, -4.9375377;
 0.031241726, 0.99944687, 0.011393697, -4.2305775;
 -0.056785401, -0.0096060885, 0.99834037, 2.3778362;
 0, 0, 0, 1]
[0.9995802, -0.014025774, 0.025358034, -1.8396472;
 0.013812581, 0.99986792, 0.0085660042, -2.0307891;
 -0.025474887, -0.0082121249, 0.9996419, 0.88877368;
 0, 0, 0, 1]
[0.99997771, -0.0028117895, 0.0059908223, 0.19122384;
 0.0027530575, 0.99994797, 0.0098025603, -0.53487474;
 -0.0060183471, -0.0097859837, 0.99993432, -0.34048304;
 0, 0, 0, 1]
[0.9999367, 0.0055293841, -0.0098161837, 1.4325619;
 -0.0054346062, 0.99993867, 0.0096587026, 0.45382068;
 0.0098692439, -0.0096046738, 0.99990511, -1.1337554;
 0, 0, 0, 1]
[0.99985367, 0.011104384, -0.013052491, 2.0577688;
 -0.010887264, 0.99980354, 0.016587321, 1.0636741;
 0.013234172, -0.016442847, 0.99977714, -1.50238;
 0, 0, 0, 1]
[0.99984342, 0.012547767, -0.01246769, 2.248817;
 -0.012298254, 0.99972665, 0.019878121, 1.3696511;
 0.012713474, -0.019721674, 0.99972481, -1.6683503;
 0, 0, 0, 1]
[0.99981105, 0.012720008, -0.014698607, 2.1838775;
 -0.012369755, 0.99964327, 0.023676697, 1.4078435;
 0.014994345, -0.023490651, 0.99961179, -1.7325277;
 0, 0, 0, 1]
[0.99991006, 0.0098237181, -0.0091379974, 1.9041189;
 -0.0096118981, 0.99969053, 0.022947192, 1.3459351;
 0.0093605062, -0.022857204, 0.99969488, -1.5822586;
 0, 0, 0, 1]
[0.99993217, 0.0091137337, -0.0072210897, 1.5657084;
 -0.0089531438, 0.99971801, 0.021998331, 1.1979282;
 0.0074195387, -0.021932093, 0.99973166, -1.4309859;
 0, 0, 0, 1]
[0.99996626, 0.005686162, -0.005944673, 1.2741182;
 -0.0055753202, 0.99981308, 0.018519433, 0.94093853;
 0.006048705, -0.018485824, 0.99981099, -1.1061493;
 0, 0, 0, 1]
[0.99999875, -0.0012612222, 0.0010119467, 0.46509799;
 0.0012467331, 0.99990022, 0.014080149, -0.16410325;
 -0.0010297707, -0.014078663, 0.99990034, -0.44657722;
 0, 0, 0, 1]
[0.99954659, -0.020006036, 0.022493385, -2.0522623;
 0.019820219, 0.99976766, 0.0084578022, -1.8933917;
 -0.022657491, -0.0080082091, 0.9997111, 0.71281677;
 0, 0, 0, 1]
[0.99777693, -0.0363332, 0.055866405, -5.4162955;
 0.035680752, 0.99928349, 0.012631229, -3.7257946;
 -0.05628546, -0.010609797, 0.99835861, 2.217793;
 0, 0, 0, 1]
[0.99587637, -0.049660221, 0.075920813, -8.4633999;
 0.049191363, 0.99875718, 0.008037976, -5.2177095;
 -0.076225586, -0.0042701815, 0.99708158, 3.5800683;
 0, 0, 0, 1]
[0.9950003, -0.056097854, 0.08263173, -10.568017;
 0.055288631, 0.99839753, 0.012052388, -6.1820045;
 -0.083175443, -0.0074236169, 0.99650747, 4.4493532;
 0, 0, 0, 1]
[0.99406916, -0.061433822, 0.089730844, -11.872227;
 0.060288712, 0.99806172, 0.01541756, -6.7691669;
 -0.090504304, -0.0099164424, 0.99584675, 4.9810381;
 0, 0, 0, 1]
[0.99316883, -0.064929008, 0.096950352, -12.533583;
 0.063811377, 0.99785495, 0.014590367, -7.0634708;
 -0.097689703, -0.0083040874, 0.9951821, 5.1933684;
 0, 0, 0, 1]
[0.99277669, -0.066024005, 0.10017081, -12.752194;
 0.06477052, 0.99777609, 0.015716683, -7.149797;
 -0.10098606, -0.0091152135, 0.99484599, 5.2607079;
 0, 0, 0, 1]
[0.99320853, -0.063885331, 0.097242005, -12.69015;
 0.062253095, 0.99786586, 0.019730594, -7.0884066;
 -0.098295212, -0.013543115, 0.99506551, 5.1783929;
 0, 0, 0, 1]
[0.99360985, -0.06045812, 0.095308758, -12.424861;
 0.058633607, 0.99804074, 0.021830834, -7.004559;
 -0.096442111, -0.01610305, 0.99520814, 4.9933186;
 0, 0, 0, 1]
[0.99382633, -0.057758119, 0.094729267, -11.012925;
 0.056426968, 0.99826741, 0.016669286, -6.6907406;
 -0.095528014, -0.011220946, 0.99536359, 4.3681612;
 0, 0, 0, 1]
[0.99744493, -0.037562966, 0.060768869, -6.903616;
 0.036672477, 0.99920404, 0.015703687, -5.2005315;
 -0.061310425, -0.013434933, 0.99802834, 2.8810649;
 0, 0, 0, 1]
[0.99919802, -0.017225763, 0.036132727, -3.01179;
 0.016652372, 0.9997316, 0.016115315, -3.3952663;
 -0.036401033, -0.015500882, 0.99921721, 1.0068753;
 0, 0, 0, 1]
[0.99985063, -0.0024811504, 0.017103365, -0.56897128;
 0.0021030628, 0.99975365, 0.022097949, -1.5103744;
 -0.01715396, -0.022058843, 0.99960953, -0.21428679;
 0, 0, 0, 1]
[0.99999034, 0.0042784731, 0.00065892312, 0.98140979;
 -0.0042922832, 0.99973899, 0.022422116, -0.16781628;
 -0.00056291244, -0.02242473, 0.99974799, -1.0141572;
 0, 0, 0, 1]
[0.99997973, 0.0062340903, -0.0011351466, 1.8326981;
 -0.0062042819, 0.99968064, 0.024487898, 0.71629107;
 0.001287328, -0.024480492, 0.99969929, -1.4170063;
 0, 0, 0, 1]
[0.99996167, 0.0079527516, -0.0035891787, 2.1846113;
 -0.0078537464, 0.99960971, 0.026803801, 1.2334913;
 0.003800761, -0.026774717, 0.99963415, -1.5781697;
 0, 0, 0, 1]
[0.99992156, 0.0062354561, -0.010879549, 2.1866992;
 -0.0060153957, 0.99977952, 0.020132812, 1.4677497;
 0.011002668, -0.020065736, 0.99973834, -1.60856;
 0, 0, 0, 1]
[0.99992877, 0.0044964724, -0.01109291, 2.0112565;
 -0.0043539596, 0.99990851, 0.012831377, 1.4674693;
 0.011149459, -0.012782347, 0.99985623, -1.6209776;
 0, 0, 0, 1]
[0.99995971, 0.001703829, -0.0087746428, 1.7279327;
 -0.0015930961, 0.99991924, 0.012613207, 1.3454115;
 0.0087950416, -0.01259881, 0.99988216, -1.4865949;
 0, 0, 0, 1]
[0.99999851, 0.00030841579, -0.0017864063, 1.3892373;
 -0.0002833464, 0.99990368, 0.013881432, 1.1246312;
 0.0017904078, -0.013880994, 0.99990249, -1.3660662;
 0, 0, 0, 1]
[0.99999243, 0.00071170286, -0.0038596764, 1.0415301;
 -0.00064772164, 0.99986255, 0.016560692, 0.79345542;
 0.0038706658, -0.016558306, 0.9998554, -1.2907124;
 0, 0, 0, 1]
[0.99997681, -0.0067043761, 0.0011253064, 0.25938404;
 0.0066936784, 0.99993569, 0.0091737183, -0.3045705;
 -0.0011868818, -0.0091659268, 0.99995732, -1.0405945;
 0, 0, 0, 1]
[0.99956143, -0.022419076, 0.019326754, -2.5427735;
 0.022273494, 0.99972183, 0.0077290065, -2.2187171;
 -0.019494861, -0.0072951084, 0.99978369, 0.027852448;
 0, 0, 0, 1]
[0.99760014, -0.039866645, 0.056605138, -6.2621536;
 0.039462883, 0.99918705, 0.0082370583, -4.24646;
 -0.056887735, -0.0059836814, 0.99836266, 1.4325786;
 0, 0, 0, 1]
[0.99500781, -0.056871831, 0.082006589, -9.2034445;
 0.056282058, 0.99837011, 0.0094851842, -5.7366791;
 -0.082412504, -0.0048223557, 0.99658656, 2.6487851;
 0, 0, 0, 1]
[0.99361545, -0.063843817, 0.093019068, -11.215037;
 0.063111454, 0.99794817, 0.010798413, -6.6635342;
 -0.093517691, -0.00485898, 0.99560618, 3.512269;
 0, 0, 0, 1]
[0.99239761, -0.068244524, 0.10242002, -12.443602;
 0.067522064, 0.99766231, 0.010508963, -7.2540565;
 -0.10289779, -0.0035134121, 0.99468577, 3.9276011;
 0, 0, 0, 1]
[0.99238127, -0.067232162, 0.10324444, -13.028805;
 0.066282786, 0.99772125, 0.012606257, -7.5284138;
 -0.10385673, -0.0056669605, 0.99457628, 4.2145505;
 0, 0, 0, 1]
[0.99215937, -0.06758704, 0.10512803, -13.224715;
 0.066917479, 0.99770933, 0.0098882299, -7.6043811;
 -0.1055555, -0.0027758558, 0.99440962, 4.1691079;
 0, 0, 0, 1]
[0.99202579, -0.067474648, 0.10644994, -13.103109;
 0.066868097, 0.99771875, 0.0092606954, -7.5351424;
 -0.10683215, -0.0020686679, 0.99427468, 4.1242614;
 0, 0, 0, 1]
[0.99253827, -0.065555461, 0.10280944, -12.735725;
 0.064987004, 0.99784678, 0.0088731395, -7.338376;
 -0.10316981, -0.002125483, 0.99466127, 3.8723736;
 0, 0, 0, 1]
[0.99416733, -0.058526233, 0.090581015, -10.756963;
 0.058160581, 0.9982841, 0.0066740732, -7.1644502;
 -0.090816207, -0.0013668719, 0.99586618, 2.7810779;
 0, 0, 0, 1]
[0.9976235, -0.039379168, 0.056534536, -6.3720555;
 0.039233133, 0.99922305, 0.0036908134, -5.2789431;
 -0.05663595, -0.0014639094, 0.99839383, 0.98362011;
 0, 0, 0, 1]
[0.9992463, -0.021159926, 0.032531723, -2.9608569;
